gene	Ctrl1-SRR5136882	Ctrl2-SRR5136883	Ctrl3-SRR5137136	ZIKV1-SRR5137139	ZIKV2-SRR5137142	ZIKV3-SRR5137144
1810013D15Rik	2.22186158	1.808691333	1.156067468	12.3463126	7.02871131	3.007631899
1810013L24Rik	6996.642116	7112.678666	5762.996327	7705.998497	7135.899157	7415.817718
1810014B01Rik	219.9642965	239.6516016	232.369561	142.4574531	148.4815264	182.4630019
1810018F18Rik	0	0	0	0.949716354	0.878588914	0
1810019N24Rik	0	0	0	7.597730832	19.3289561	4.010175865
1810020O05Rik	16.66396185	18.99125899	9.248539742	50.33496676	43.05085677	30.07631899
1810021B22Rik	103.3165635	92.24325797	113.2946118	95.92135176	66.77275744	85.21623713
1810022K09Rik	2568.471987	2401.037744	2464.735841	2353.397125	3296.465604	3025.67769
1810024B03Rik	62.21212425	57.87812265	79.76865528	74.07787562	65.89416853	80.2035173
1810026B05Rik	1179.808499	1434.292227	1541.037935	2950.768712	3228.814258	3278.31877
1810030O07Rik	1808.595326	2035.682095	2076.297172	1999.152925	1802.864451	1921.876783
1810032O08Rik	242.1829123	283.0601936	298.2654067	958.2638012	1318.761959	1329.373299
1810034E14Rik	12.22023869	9.043456664	1.156067468	37.03893781	23.72190067	31.07886295
1810037I17Rik	2516.25824	2368.4813	2522.539215	3154.008012	3658.444237	3392.608782
1810041H14Rik	12.22023869	13.565185	21.96528189	49.38525041	57.10827939	52.13228625
1810043G02Rik	1719.720863	1988.65612	1778.031765	1861.444054	1919.716776	1902.828448
1810044D09Rik	65.54491662	81.39110998	43.93056378	82.6253228	80.83018006	96.24422076
1810046K07Rik	0	0	1.156067468	0	4.392944569	3.007631899
1810053B23Rik	0	1.808691333	0	2.849149062	1.757177827	2.005087933
1810055G02Rik	1865.252797	2063.716811	1849.707948	1618.316667	1826.586352	1831.647826
1810058I24Rik	2177.424349	1871.091184	1794.21671	2038.091296	2088.405848	2081.281274
1810062G17Rik	4.443723161	6.330419665	8.092472275	37.98865416	25.4790785	29.07377502
1810062O18Rik	51.10281635	53.35639432	72.83225047	104.4687989	101.916314	88.22386903
1810063I02Rik	0	0	3.468202403	0.949716354	1.757177827	4.010175865
1810064F22Rik	0	1.808691333	4.624269871	20.89375979	5.271533482	35.08903882
1810065E05Rik	0	0.904345666	0	0.949716354	0	4.010175865
2010001A14Rik	54.43560872	27.13036999	33.52595657	53.18411583	24.60048958	42.10684658
2010003K11Rik	0	1.808691333	0	12.3463126	7.02871131	5.012719831
2010005H15Rik	0	0	0	0	0.878588914	1.002543966
2010009K17Rik	1.11093079	2.713036999	0	0.949716354	0.878588914	2.005087933
2010010A06Rik	3.33279237	2.713036999	5.780337339	4.74858177	2.635766741	17.04324743
2010016I18Rik	4.443723161	1.808691333	2.312134936	16.14517802	2.635766741	22.05596726
2010106C02Rik	0	1.808691333	2.312134936	0.949716354	0	2.005087933
2010106E10Rik	2.22186158	0.904345666	1.156067468	15.19546166	7.907300223	13.03307156
2010109A12Rik	12.22023869	7.234765331	6.936404807	17.09489437	20.20754502	21.05342329
2010109I03Rik	2.22186158	0	0	39.88808687	21.96472284	30.07631899
2010111I01Rik	651.005443	622.1898185	728.3225047	1091.224091	977.869461	1211.073111
2010300C02Rik	2696.229028	3177.870672	3249.705652	2550.938127	2860.685503	2891.336799
2010308F09Rik	13.33116948	15.37387633	8.092472275	18.99432708	21.96472284	22.05596726
2010310C07Rik	0	1.808691333	0	7.597730832	3.514355655	4.010175865
2010315B03Rik	82.20887847	99.4780233	78.61258781	50.33496676	57.9868683	73.18570954
2200002D01Rik	12.22023869	12.66083933	18.49707948	49.38525041	33.38637872	45.11447848
2200002J24Rik	0	0	0	0.949716354	0	6.015263798
2210010C04Rik	0	0	0	0	1.757177827	0
2210011C24Rik	16.66396185	9.043456664	10.40460721	21.84347614	21.08613393	17.04324743
2210016F16Rik	962.0660643	937.8064561	1099.420162	994.3530227	974.3551053	1056.68134
2210016L21Rik	6344.525743	6154.07226	5672.823064	4117.020395	5245.175815	4663.834531
2210039B01Rik	0	0	0	4.74858177	0	0
2210404E10Rik	0	0.904345666	0	1.899432708	1.757177827	3.007631899
2210406O10Rik	45.5481624	48.83466599	61.27157579	60.78184666	68.52993527	71.1806216
2210407C18Rik	0	0	0	0	0	2.005087933
2210408F21Rik	49.99188556	31.65209832	42.77449631	38.93837052	38.6579122	29.07377502
2210408I21Rik	1899.691651	1949.769257	2011.557394	1440.719709	1743.998994	1558.955868
2210409E12Rik	0	0	0	0.949716354	0	2.005087933
2210414B05Rik	0	0	0	0	3.514355655	0
2210416O15Rik	2783.99256	2878.532256	2619.648882	1662.00362	1753.663472	1784.52826
2210417A02Rik	0	1.808691333	2.312134936	0	0	0
2210418O10Rik	3.33279237	0.904345666	5.780337339	1.899432708	2.635766741	0
2210420H20Rik	0	1.808691333	0	4.74858177	0	0
2300002M23Rik	0	0	0	0	1.757177827	0
2300003K06Rik	0	0	0	0	1.757177827	0
2300009A05Rik	311.0606212	323.7557486	286.704732	300.1103679	318.0491868	251.6385355
2310001H17Rik	27.77326975	25.32167866	18.49707948	192.7924199	95.76619159	163.4146665
2310001K24Rik	3.33279237	4.521728332	3.468202403	15.19546166	6.150122396	8.02035173
2310002D06Rik	6.665584741	8.139110998	5.780337339	6.648014478	9.664478051	9.022895696
2310002L09Rik	2.22186158	3.617382666	4.624269871	4.74858177	3.514355655	1.002543966
2310003N18Rik	8.887446321	1.808691333	3.468202403	2.849149062	6.150122396	7.017807764
2310005A03Rik	0	0	0	1.899432708	0	3.007631899
2310005E17Rik	0	0	0	5.698298124	2.635766741	1.002543966
2310007B03Rik	4.443723161	7.234765331	8.092472275	6.648014478	5.271533482	10.02543966
2310008N11Rik	0	1.808691333	2.312134936	1.899432708	3.514355655	2.005087933
2310009A05Rik	271.0671128	296.6253786	290.1729344	219.3844778	285.541397	314.7988054
2310009B15Rik	577.6840109	527.2335235	541.0395749	533.740591	693.2066529	688.7477048
2310010J17Rik	152.1975183	152.8344176	151.4448383	139.608304	140.5742262	137.3485234
2310011J03Rik	1288.679717	1229.910106	1197.685897	1301.111405	1407.49944	1567.978763
2310015D24Rik	0	0	2.312134936	0	0	2.005087933
2310016D03Rik	1.11093079	0	0	0	0	0
2310016G11Rik	1.11093079	0	2.312134936	6.648014478	3.514355655	9.022895696
2310020H05Rik	5.554653951	6.330419665	2.312134936	2.849149062	3.514355655	0
2310022A10Rik	1623.069884	1486.744276	1463.581414	1738.930644	1828.343529	1815.607123
2310022B05Rik	9556.226657	10053.61077	9421.949863	8232.141357	8169.998309	8909.608228
2310030A07Rik	0	0	0	3.798865416	1.757177827	4.010175865
2310030G06Rik	84.43074005	73.25199898	87.86112755	94.02191905	79.07300223	85.21623713
2310033P09Rik	732.1033907	784.0676928	611.5596905	543.2377545	620.2837731	546.3864616
2310034O05Rik	0	1.808691333	2.312134936	6.648014478	7.907300223	13.03307156
2310039H08Rik	606.5682114	659.2679908	590.750476	612.5670484	774.9154219	716.8189359
2310039L15Rik	4.443723161	0.904345666	16.18494455	18.99432708	4.392944569	9.022895696
2310040G24Rik	129.9789024	129.3214303	101.7339372	53.18411583	120.3666812	62.15772591
2310043L19Rik	0	1.808691333	6.936404807	0	0	2.005087933
2310043O21Rik	0	0	1.156067468	0	5.271533482	2.005087933
2310057J18Rik	0	0	0	11.39659625	3.514355655	7.017807764
2310057M21Rik	2240.747404	2051.055971	1831.210869	2008.650089	2105.977626	2136.421192
2310061I04Rik	2217.417857	2290.707573	2165.314367	1681.947663	1900.38782	1922.879327
2310065F04Rik	4.443723161	0	6.936404807	0	1.757177827	0
2310068J16Rik	32.21699291	28.03471566	24.27741682	34.18978875	30.75061198	33.08395089
2310069B03Rik	0	0	2.312134936	5.698298124	3.514355655	8.02035173
2310069G16Rik	1248.686208	1266.988279	1134.102186	804.4097519	996.3198281	996.5287025
2410002F23Rik	6768.901304	7165.130715	7289.005384	5346.903073	6252.03871	5855.859307
2410003L11Rik	0	3.617382666	0	5.698298124	14.05742262	11.02798363
2410004B18Rik	3080.611081	3148.93161	2935.255301	2534.792949	3127.776533	2987.581019
2410004I01Rik	55.54653951	55.16508565	48.55483365	23.74290885	52.71533482	21.05342329
2410004P03Rik	229.9626736	289.3906132	224.2770888	365.6407963	387.4577109	358.9107399
2410006H16Rik	1966.347499	1729.108914	1870.517163	6407.736241	9800.659332	9089.063598
2410012E07Rik	0	0.904345666	2.312134936	4.74858177	9.664478051	2.005087933
2410015M20Rik	2756.21929	2564.72431	2433.52202	1889.935545	2441.598591	2131.408472
2410017I17Rik	1.11093079	0.904345666	1.156067468	6.648014478	2.635766741	8.02035173
2410018L13Rik	12.22023869	10.852148	11.56067468	3.798865416	5.271533482	11.02798363
2410021H03Rik	34.43885449	27.13036999	55.49123845	48.43553406	22.84331176	30.07631899
2410022M11Rik	399.9350845	346.3643902	373.4097921	408.3780322	343.5282653	418.0608339
2410124H12Rik	17.77489264	29.84340699	17.34101202	32.29035604	28.99343415	19.04833536
2410131K14Rik	5615.755144	5103.222596	5796.522284	4819.810497	5203.003547	4900.434907
2410137M14Rik	11.1093079	15.37387633	9.248539742	19.94404344	5.271533482	10.02543966
2500002B13Rik	92.20725558	73.25199898	67.05191313	91.17276999	122.123859	110.2798363
2500004C02Rik	289.9529362	304.7644896	272.8319224	298.2109352	198.5610945	211.5367769
2510002D24Rik	541.0232948	626.7115468	591.9065435	392.2328542	464.7735354	344.8751244
2510003B16Rik	5384.68154	5944.264065	5929.470042	3305.962628	3708.523805	3211.148324
2510009E07Rik	14604.29617	15032.03367	14394.19604	10717.54906	11163.35074	11128.23803
2510039O18Rik	2395.166784	2424.550732	2335.256285	2697.194445	2521.550182	2813.138369
2610001J05Rik	2846.204684	2849.593195	2736.411696	1811.109087	2364.282767	2328.909634
2610002M06Rik	8944.103792	8887.909209	8708.656235	6224.440984	7536.535702	6857.400729
2610005L07Rik	2590.690603	2410.985547	2728.319224	2560.435291	1445.278763	2933.443645
2610008E11Rik	4964.749701	5268.717852	4795.367856	3834.954638	4069.623848	3646.252405
2610016A17Rik	0	1.808691333	0	3.798865416	2.635766741	2.005087933
2610021A01Rik	1805.262534	1894.604171	1536.413665	2115.968037	2645.431219	2595.586329
2610027K06Rik	3.33279237	5.426073998	5.780337339	6.648014478	3.514355655	6.015263798
2610028E06Rik	43.32630082	49.73901165	58.95944086	37.03893781	42.17226786	31.07886295
2610028H24Rik	2.22186158	3.617382666	5.780337339	4.74858177	0	5.012719831
2610035D17Rik	444.3723161	426.8511545	390.7508041	898.4316709	1005.984306	859.1801791
2610035F20Rik	168.8614801	183.5821703	208.0921442	257.3731319	113.3379699	138.3510673
2610042L04Rik	144.4210027	27.13036999	323.698891	65.53042843	89.6160692	52.13228625
2610044O15Rik8	1968.56936	1759.856667	1434.679728	1501.501556	1713.248382	1480.757438
2610203C22Rik	44.43723161	49.73901165	69.36404807	65.53042843	59.74404613	73.18570954
2610206C17Rik	1.11093079	4.521728332	6.936404807	1.899432708	7.02871131	13.03307156
2610301B20Rik	2218.528788	3050.357933	2310.978868	2841.551331	4125.853539	3206.135604
2610306M01Rik	442.1504545	411.4772782	427.7449631	292.512637	335.620965	315.8013494
2610316D01Rik	324.3917907	406.0512042	309.8260814	346.6464692	433.1443345	343.8725804
2610318N02Rik	96.65097874	103.9997516	115.6067468	173.7980928	163.4175379	119.302732
2610507B11Rik	18852.49551	18578.87737	17788.41013	19620.19016	18922.16943	19209.74494
2610524H06Rik	1570.856137	1418.918351	1433.52366	1121.615014	1588.488756	1452.686207
2610528A11Rik	31.10606212	3.617382666	4.624269871	161.4517802	187.1394386	202.5138812
2610528J11Rik	0	1.808691333	0	1.899432708	0	0
2700038G22Rik	139.9772796	214.3299229	167.6297828	189.9432708	209.9827504	209.5316889
2700046A07Rik	99.98377111	41.59990065	65.89584566	55.08354853	36.02214546	74.1882535
2700046G09Rik	153.308449	121.1823193	152.6009057	125.3625587	109.8236142	150.3815949
2700049A03Rik	1064.271697	1200.066699	1179.188817	1073.17948	1020.041729	1128.864506
2700054A10Rik	226.6298812	56.06943132	71.676183	40.83780322	19.3289561	109.2772923
2700062C07Rik	1082.04659	1078.88438	1008.090832	985.8055755	1028.827618	1181.999336
2700081O15Rik	21372.08654	22746.1022	22547.93989	7060.191376	9133.810347	8353.196327
2700089I24Rik	0	0	0	1.899432708	0	2.005087933
2700097O09Rik	473.2565166	558.8856218	641.6174446	793.962872	897.0392809	784.9919256
2700099C18Rik	157.7521722	235.1298733	242.7741682	275.4177427	217.0114617	248.6309036
2810001G20Rik	666.5584741	579.6855722	589.5944086	591.6732886	751.1935212	760.9308704
2810004N23Rik	1936.352367	1967.85617	2116.759534	2112.169171	1896.873465	1998.070125
2810006K23Rik	752.1001449	714.4330765	735.2589095	690.4437894	817.0876897	871.2107067
2810013P06Rik	1524.197044	1446.048721	1439.303997	1337.200626	1496.23692	1453.688751
2810021J22Rik	1322.00764	1451.474795	1164.15994	1576.529148	1526.108943	1558.955868
2810025M15Rik	1206.470838	1239.857909	1129.477916	1512.898152	1794.957151	1457.698927
2810029C07Rik	224.4080196	275.8254283	353.7566451	374.1882435	380.4289996	371.9438115
2810049E08Rik	206.633127	151.0257263	221.9649538	218.4347614	180.9893162	265.6741511
2810403D21Rik	48.88095477	68.73027065	92.48539742	81.67560645	83.4659468	103.2620285
2810404M03Rik	4.443723161	2.713036999	1.156067468	0	0	0
2810408A11Rik	289.9529362	364.4513036	336.4156331	210.8370306	236.3404178	214.5444088
2810408I11Rik	15.55303106	15.37387633	20.80921442	51.28468312	61.50122396	61.15518194
2810414N06Rik	11.1093079	19.89560466	16.18494455	36.08922145	34.26496763	32.08140692
2810429I04Rik	234.4063967	191.7212813	208.0921442	220.3341941	172.2034271	136.3459794
2810442N19Rik	46.65909319	48.83466599	41.61842884	42.73723593	21.08613393	28.07123106
2810454H06Rik	74.43236294	105.808443	97.1096673	172.8483764	180.1107273	218.5545846
2810459M11Rik	2008.562869	2155.055723	1861.268623	4039.143654	3075.939787	3253.255171
2810468N07Rik	437.7067313	389.7729822	434.6813679	411.2271813	401.5151336	380.9667072
2810471M01Rik	4.443723161	1.808691333	0	6.648014478	4.392944569	1.002543966
2900005J15Rik	51.10281635	43.40859199	57.80337339	62.68127937	36.90073438	44.11193452
2900009J06Rik	117.7586638	105.808443	76.30045287	124.4128424	199.4396834	136.3459794
2900011O08Rik	13776.65273	14556.34785	12962.98452	6665.109373	10178.45257	8902.59042
2900026A02Rik	6561.157247	7020.435408	7112.127062	4270.874444	4042.387592	4115.442981
2900052N01Rik	241.0719815	273.1123913	247.3984381	338.099022	448.9589349	277.7046787
2900055J20Rik	166.6396185	205.2864663	227.7452912	175.6975255	169.5676603	177.450282
2900060B14Rik	4.443723161	0	6.936404807	3.798865416	2.635766741	0
2900076A07Rik	285.5092131	261.3558976	416.1842884	532.7908746	473.5594245	461.1702245
2900079G21Rik	609.9010038	644.7984601	694.7965481	253.5742665	387.4577109	329.8369649
2900092C05Rik	0	0	0	8.547447186	0.878588914	5.012719831
2900097C17Rik	52673.67248	56080.28347	44724.78213	22853.02463	28247.51216	26377.9343
3010001F23Rik	134.4226256	170.0169853	150.2887708	123.463126	168.6890714	156.3968587
3100003L05Rik	15.55303106	5.426073998	11.56067468	40.83780322	22.84331176	21.05342329
3110009E18Rik	145.5319335	151.0257263	195.3754021	142.4574531	206.4683947	165.4197544
3110009F21Rik	0	0	0	1.899432708	0	0
3110015C05Rik	11.1093079	1.808691333	2.312134936	0	0	0
3110039I08Rik	5122.501873	6139.602729	8367.616332	7784.824954	4914.826383	5866.887291
3110039M20Rik	261.0687357	330.0861682	379.1901294	174.7478091	219.6472284	248.6309036
3110040N11Rik	776.5406223	746.0851748	743.3513818	524.2434274	701.9925421	594.508572
3110045C21Rik	9.998377111	12.66083933	9.248539742	6.648014478	12.30024479	3.007631899
3110056K07Rik	282.1764207	328.2774769	299.4214742	476.7576097	344.4068542	373.9488994
3110070M22Rik	116.647733	131.1301216	92.48539742	60.78184666	112.459381	106.2696604
3110082I17Rik	653.2273046	666.5027561	729.4785722	602.1201685	665.9703966	642.6306824
3110082J24Rik	84.43074005	63.30419665	65.89584566	61.73156301	37.77932329	58.14755004
3110083C13Rik	36.66071608	35.26948099	39.30629391	18.04461073	29.87202307	32.08140692
3110099E03Rik	59.99026267	93.14760364	93.64146489	55.08354853	92.25183594	68.17298971
3200001D21Rik	4.443723161	10.852148	6.936404807	4.74858177	4.392944569	4.010175865
3300002I08Rik	186.6363727	123.8953563	210.4042791	273.51831	173.082016	157.3994027
3300002P13Rik	0	0	0	1.899432708	0	0
3300005D01Rik	1.11093079	0	0	0	1.757177827	4.010175865
3425401B19Rik	4.443723161	5.426073998	6.936404807	15.19546166	3.514355655	14.03561553
3632454L22Rik	163.3068262	179.0604419	195.3754021	87.37390457	139.6956373	113.2874682
3830403N18Rik	12.22023869	2.713036999	6.936404807	13.29602896	22.84331176	40.10175865
3830406C13Rik	1904.135374	1682.08294	1625.43086	949.716354	1237.05319	1093.775467
3830408C21Rik	427.7083542	462.1206355	560.6927219	374.1882435	332.9851983	350.8903882
3830417A13Rik	0	1.808691333	0	0	0	0
3830432H09Rik	8.887446321	18.99125899	13.87280961	15.19546166	7.907300223	20.05087933
3930402G23Rik	46.65909319	46.12162899	43.93056378	90.22305363	92.25183594	104.2645725
4430402I18Rik	142.1991411	153.7387633	197.687537	187.0941217	193.289561	182.4630019
4631405J19Rik	15.55303106	12.66083933	25.43348429	15.19546166	24.60048958	20.05087933
4632404H12Rik	1283.125063	1372.796722	1306.356239	1029.492528	978.7480499	1004.549054
4632415L05Rik	2738.444398	1831.299974	2315.603138	2035.242147	2496.071104	2453.225085
4632427E13Rik	245.5157046	226.0864166	383.8143993	348.5459019	202.0754502	207.526601
4632428C04Rik	12.22023869	26.22602433	21.96528189	55.08354853	28.99343415	30.07631899
4732414G09Rik	27.77326975	36.17382666	61.27157579	51.28468312	29.87202307	51.12974228
4732471J01Rik	317.726206	314.7122919	358.380915	305.808666	300.4774085	331.8420528
4732490B19Rik	0	0	0	1.899432708	4.392944569	12.0305276
4732491K20Rik	303.2841057	209.8081946	239.3059658	234.5799394	264.455263	306.7784537
4833411C07Rik	2.22186158	3.617382666	4.624269871	23.74290885	9.664478051	13.03307156
4833412C05Rik	13.33116948	50.64335732	16.18494455	10.44687989	13.17883371	10.02543966
4833417C18Rik	13.33116948	14.46953066	8.092472275	31.34063968	8.785889137	13.03307156
4833418N02Rik	154.4193798	151.930072	201.1557394	153.8540494	143.2099929	162.4121225
4833420G17Rik	2251.856712	2595.472063	2408.088535	2954.567577	2648.066986	2952.491981
4833422C13Rik	1187.585015	1455.996523	1431.211525	531.8411583	752.950699	692.7578807
4833422M21Rik	46.65909319	50.64335732	40.46236137	71.22872655	31.62920089	42.10684658
4833423E24Rik	35.54978529	55.16508565	28.9016867	20.89375979	28.11484524	24.06105519
4833427F10Rik	4.443723161	0	0	4.74858177	2.635766741	7.017807764
4833427G06Rik	36.66071608	73.25199898	55.49123845	130.1111405	63.25840179	97.24676473
4833428L15Rik	8.887446321	4.521728332	9.248539742	47.4858177	30.75061198	34.08649485
4833439L19Rik	10980.43993	11618.12878	10656.62992	9359.454669	10300.57642	9546.223647
4921501E09Rik	0	0	0	3.798865416	3.514355655	4.010175865
4921504A21Rik	71.09957057	75.06069031	57.80337339	59.83213031	64.1369907	76.19334144
4921504E06Rik	11.1093079	0	4.624269871	21.84347614	27.23625632	12.0305276
4921507P07Rik	271.0671128	184.4865159	265.8955176	303.9092333	351.4355655	295.75047
4921508D12Rik	0	0	0	0	0	6.015263798
4921509C19Rik	0	0	0	1.899432708	0	2.005087933
4921509O07Rik	0	1.808691333	2.312134936	1.899432708	0	2.005087933
4921511C10Rik	6.665584741	1.808691333	5.780337339	4.74858177	0	1.002543966
4921511I17Rik	6.665584741	0	18.49707948	6.648014478	0.878588914	3.007631899
4921513I03Rik	0	0	0	3.798865416	7.02871131	0
4921515E04Rik	2.22186158	0.904345666	1.156067468	1.899432708	2.635766741	2.005087933
4921517D22Rik	0	0	0	0	0	1.002543966
4921518K17Rik	0	0	2.312134936	1.899432708	0	0
4921524J17Rik	1761.936233	1764.378395	1766.471091	1327.703463	1781.778317	1848.691074
4921524L21Rik	0	0	0	1.899432708	1.757177827	2.005087933
4921525O09Rik	12.22023869	21.70429599	16.18494455	15.19546166	15.81460045	19.04833536
4921528I07Rik	2.22186158	0	0	5.698298124	2.635766741	1.002543966
4921529L05Rik	1.11093079	0	1.156067468	0	5.271533482	3.007631899
4921530L21Rik	2.22186158	3.617382666	0	50.33496676	21.96472284	14.03561553
4921531C22Rik	117.7586638	110.3301713	131.7916913	147.2060349	137.0598705	144.3663311
